   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      2250 1809758   0.684             2        0.131        9.195    -0.068000     0.053000       92.996 2023-02-10T04:05:31
      2260 1822010   0.682             4        1.001       12.252    -0.076000     0.049000      109.383 2023-02-10T04:07:20
      2270 1831858   0.681             3        0.524        9.848    -0.047000     0.078000       98.030 2023-02-10T04:08:58
      2280 1840093   0.679             1        0.127        8.235    -0.044000     0.075000       84.492 2023-02-10T04:10:23
      2290 1848290   0.678             1        0.169        8.197    -0.028000     0.076000       87.086 2023-02-10T04:11:50
      2300 1859883   0.677             3        0.811       11.593    -0.006000     0.085000      109.232 2023-02-10T04:13:39
      2310 1871807   0.675             1        0.774       11.924    -0.098000     0.025000      106.686 2023-02-10T04:15:26
      2320 1883620   0.673             2        0.743       11.813    -0.096000     0.039000      108.704 2023-02-10T04:17:15
      2330 1895402   0.672             0        0.714       11.782    -0.072000     0.047000      106.850 2023-02-10T04:19:02
      2340 1905848   0.670             0        0.353       10.446    -0.111000     0.055000       97.995 2023-02-10T04:20:40
      2350 1916787   0.669             0        0.473       10.939    -0.058000     0.078000      101.553 2023-02-10T04:22:21
      2360 1925145   0.667             1       -0.070        8.358     0.008000     0.072000       90.020 2023-02-10T04:23:51
      2370 1931784   0.667             0       -0.489        6.639    -0.085000     0.072000       81.575 2023-02-10T04:25:13
      2380 1937784   0.666             0       -0.617        6.000    -0.011000     0.055000       78.455 2023-02-10T04:26:31
      2390 1945068   0.665             1       -0.315        7.284    -0.020000     0.066000       85.372 2023-02-10T04:27:56
      2400 1956981   0.663             0        0.747       11.913    -0.053000     0.077000      109.076 2023-02-10T04:29:46
      2410 1968897   0.661             0        0.737       11.916    -0.031000     0.046000      109.273 2023-02-10T04:31:35
      2420 1981333   0.660             0        0.888       12.436    -0.034000     0.055000      111.854 2023-02-10T04:33:27
      2430 1993950   0.658             0        0.892       12.617    -0.006000     0.042000      114.263 2023-02-10T04:35:21
      2440 2006233   0.656             0        0.800       12.283    -0.025000     0.082000      109.292 2023-02-10T04:37:10
      2450 2018410   0.655             0        0.806       12.177    -0.015000     0.069000      108.432 2023-02-10T04:38:59
      2460 2030984   0.653             0        0.866       12.574    -0.063000     0.024000      112.259 2023-02-10T04:40:51
      2470 2040140   0.652             0        0.077        9.156    -0.095000     0.015000       90.339 2023-02-10T04:42:21
