   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      2720 1824238   0.682             0       -0.657        5.431        0.092        0.012       43.291 2023-01-19T02:00:00
      2730 1828336   0.681             0       -0.676        5.254        0.087        0.012       37.240 2023-01-19T02:00:37
      2740 1832920   0.681             0       -0.688        5.146        0.087        0.012       39.898 2023-01-19T02:01:17
      2750 1837180   0.680             0       -0.704        4.993        0.090        0.011       35.231 2023-01-19T02:01:52
      2760 1841827   0.679             0       -0.714        4.900        0.088        0.013       37.887 2023-01-19T02:02:30
      2770 1846789   0.679             0       -0.723        4.818        0.086        0.013       38.116 2023-01-19T02:03:08
      2780 1851847   0.678             0       -0.730        4.750        0.080        0.015       39.708 2023-01-19T02:03:48
      2790 1856377   0.677             0       -0.744        4.619        0.083        0.014       36.306 2023-01-19T02:04:24
      2800 1860184   0.677             0       -0.746        4.595        0.089        0.016       33.677 2023-01-19T02:04:58
      2810 1863826   0.676             0       -0.756        4.502        0.095        0.017       34.812 2023-01-19T02:05:32
      2820 1867381   0.676             0       -0.776        4.314        0.098        0.019       31.889 2023-01-19T02:06:04
      2830 1870750   0.675             0       -0.784        4.241        0.113        0.020       30.701 2023-01-19T02:06:35
      2840 1874164   0.675             0       -0.797        4.124        0.124        0.024       30.646 2023-01-19T02:07:06
      2850 1877185   0.674             0       -0.810        4.000        0.130        0.029       29.167 2023-01-19T02:07:35
      2860 1880233   0.674             0       -0.827        3.841        0.135        0.033       28.405 2023-01-19T02:08:03
      2870 1882763   0.673             0       -0.850        3.597        0.143        0.039       25.238 2023-01-19T02:08:28
